5798,cY,6,2
5799,SSA,6,1
5800,SSB,6,1
5801,casen,6,2
5802,startfirst,6,1
5803,starter,6,1
5804,findSoonestReturnTrip,6,1
5805,runOneTrain,6,1
5806,nTurnaround,6,1
5807,nTurntime,6,1
5808,nATrains,6,1
5809,nBTrains,6,1
5810,duparea,6,1
5811,rstr,6,1
5812,filestr,6,1
5813,fly_area,6,2
5814,ntrainA,6,1
5815,ntrainB,6,1
5816,get_orphan_departures,6,1
5817,departures_a,6,1
5818,arrivals_a,6,1
5819,departures_b,6,1
5820,arrivals_b,6,1
5821,pos_area,6,1
5822,sty,6,1
5823,init_A,6,1
5824,init_B,6,1
5825,ARRIVAL,6,1
5826,DEPARTURE,6,1
5827,t_around,6,1
5828,a_size,6,1
5829,nextQuery,6,1
5830,get_engine,6,1
5831,nro_case,6,1
5832,first_time,6,3
5833,bisect_left,6,4
5834,wrapper,6,2
5835,t2i,6,1
5836,sumAndThink,6,1
5837,in_time,6,1
5838,hours_to_mins,6,1
5839,count_arrivals,6,1
5840,trains_ready_to_arrive,6,1
5841,TURNAROUND,6,1
5842,processline,6,1
5843,__contains__,6,4
5844,BL,6,1
5845,totalEngines,6,1
5846,queries_size,6,1
5847,get_train_in_stations,6,1
5848,total_train,6,1
5849,timeout,6,1
5850,aqueue,6,1
5851,bqueue,6,1
5852,numberofsearchengines,6,1
5853,numberofsearchs,6,1
5854,get_next_switch,6,1
5855,engine_watch,6,1
5856,readlist,6,1
5857,evt2,6,1
5858,stns,6,1
5859,prob_num,6,1
5860,i_prob,6,1
5861,possible_search_engines,6,1
5862,Circle,6,2
5863,CalcStartTrains,6,1
5864,add_time,6,2
5865,is_end,6,1
5866,was_found,6,1
5867,NA_counter,6,1
5868,NB_counter,6,1
5869,engines_c,6,1
5870,find_min_switches,6,1
5871,ngc,6,1
5872,requiredTrains,6,1
5873,pivots,6,1
5874,a_station,6,1
5875,b_station,6,1
5876,engine_sets,6,1
5877,trips_ab,6,1
5878,trips_ba,6,1
5879,must_from,6,1
5880,oqs,6,1
5881,M1,6,1
5882,wipe_hash,6,1
5883,parse_sched,6,1
5884,solve_loc_needs,6,1
5885,get_nexttrain,6,1
5886,sort_by_start,6,1
5887,sort_by_end,6,1
5888,str_num_ab,6,1
5889,A2B_a,6,1
5890,A2B_b,6,1
5891,B2A_a,6,1
5892,B2A_b,6,1
5893,outcome,6,1
5894,questions,6,1
5895,process1,6,1
5896,process2,6,1
5897,get_max,6,1
5898,parse_duration,6,1
5899,shift_time,6,1
5900,infty,6,1
5901,tl_in,6,1
5902,br_in,6,1
5903,P_not,6,1
5904,currengine,6,1
5905,indefinite,6,1
5906,cellSize,6,1
5907,num_swithes,6,1
5908,hasGotAns,6,1
5909,tripsFromA_sortedByArrive,6,1
5910,tripsFromB_sortedByArrive,6,1
5911,num_trainsFromA,6,1
5912,num_trainsFromB,6,1
5913,parseMinutes,6,1
5914,popNumPassed,6,1
5915,startedAt,6,1
5916,Qu,6,1
5917,mostdistant,6,1
5918,lstrip,6,3
5919,sort_times,6,2
5920,doProcess,6,2
5921,analyze,6,3
5922,resetearMarcados,6,1
5923,_counter,6,1
5924,roundi,6,1
5925,chdir,6,1
5926,NA_schedule,6,1
5927,NB_schedule,6,1
5928,count1,6,1
5929,trips_from_a,6,1
5930,trips_from_b,6,1
5931,build_event,6,1
5932,startNA,6,1
5933,endNA,6,1
5934,startNB,6,1
5935,endNB,6,1
5936,to_A,6,1
5937,to_B,6,1
5938,cadena,6,2
5939,__rsub__,6,2
5940,__neg__,6,2
5941,getHora,6,1
5942,enSalida,6,1
5943,unas_lineas,6,1
5944,un_viaje,6,1
5945,thora,6,1
5946,tren_numero,6,1
5947,mi_puerto,6,1
5948,naYnb,6,1
5949,set_time,6,1
5950,one_train_trips,6,1
5951,all_train_trips,6,1
5952,Ncasos,6,1
5953,last_minute,6,1
5954,trecho,6,1
5955,create_list,6,1
5956,choose_first,6,1
5957,READY,6,1
5958,start_trains_a,6,1
5959,start_trains_b,6,1
5960,inpath,6,1
5961,makeTime,6,1
5962,tripab,6,1
5963,tripba,6,1
5964,strlist,6,1
5965,newmm,6,1
5966,least_use,6,1
5967,num_found,6,1
5968,get_num_switches,6,1
5969,temp_a_start,6,1
5970,temp_a_end,6,1
5971,temp_b_start,6,1
5972,temp_b_end,6,1
5973,qstr,6,1
5974,keysa,6,1
5975,keysb,6,1
5976,__total_train_count_a,6,2
5977,__total_train_count_b,6,2
5978,__get_travel_list_item_key,6,2
5979,travel_count_list,6,2
5980,num_sw,6,1
5981,compara,6,1
5982,nTrains,6,1
5983,arvA,6,1
5984,arvB,6,1
5985,run_back,6,1
5986,run_go,6,1
5987,n_e,6,1
5988,E_DEP,6,1
5989,read_events,6,1
5990,solveIt,6,1
5991,requests_processed,6,1
5992,calSwitches,6,1
5993,calTrains,6,1
5994,diffs,6,1
5995,clear_mask,6,1
5996,set_mask,6,1
5997,get_timelist,6,1
5998,timelist,6,1
5999,ename,6,1
6000,overlap,6,1
6001,my,6,1
6002,min_area,6,1
6003,ypos,6,1
6004,station_to,6,1
6005,squarea,6,1
6006,LEN,6,1
6007,getArea,6,2
6008,A2,6,2
6009,A3,6,2
6010,inCircle,6,1
6011,num_search_engine,6,1
6012,curr_event,6,1
6013,arq,6,1
6014,pathlist,6,1
6015,engine_indices,6,1
6016,newM,6,1
6017,Arrive,6,1
6018,insert_sorted,6,1
6019,sortkey,6,1
6020,time_plus,6,1
6021,naoesta,6,1
6022,improve,6,1
6023,sw_c,6,1
6024,DEPART_A,6,1
6025,DEPART_B,6,1
6026,ret_A,6,1
6027,ret_B,6,1
6028,nextint,6,1
6029,zi,6,2
6030,Travel,6,1
6031,travelsA,6,1
6032,travelsB,6,1
6033,get_points_from_rect,6,1
6034,area_normal,6,1
6035,numtrainsa,6,1
6036,numtrainsb,6,1
6037,numServer,6,1
6038,serverList,6,1
6039,numSearch,6,1
6040,searchList,6,1
6041,calc_distances,6,1
6042,tangent_vectors,6,1
6043,color,6,1
6044,to_object,6,1
6045,start_times_A,6,1
6046,start_times_B,6,1
6047,next_a,6,1
6048,next_b,6,1
6049,Astart,6,1
6050,Bstart,6,1
6051,ordering_dict,6,1
6052,depart_loc,6,1
6053,arrive_loc,6,1
6054,cost_m,6,1
6055,final_costs,6,1
6056,AB_number,6,1
6057,BA_number,6,1
6058,AB_arrivals,6,1
6059,BA_arrivals,6,1
6060,AB_trains_used,6,1
6061,BA_trains_used,6,1
6062,splitTT,6,1
6063,effectiveGapSize,6,1
6064,effectiveStringRadius,6,1
6065,PlanItem,6,1
6066,sw2,6,1
6067,licel,6,1
6068,kostek,6,1
6069,input_int_list,6,1
6070,grid_interval,6,1
6071,start_buffer,6,1
6072,topy,6,1
6073,doTrains,6,1
6074,partenze,6,1
6075,findengine,6,1
6076,calculatepart,6,1
6077,time_to_number,6,1
6078,readTimes,6,1
6079,calcMin,6,1
6080,a_depts,6,1
6081,b_depts,6,1
6082,count_for_station,6,1
6083,_schedRE,6,1
6084,queriesCount,6,2
6085,farthest,6,1
6086,a_total,6,1
6087,b_total,6,1
6088,cache_entry,6,1
6089,case_switchs,6,1
6090,get_count,6,2
6091,get_blocks,6,1
6092,read_ct_and_lines,6,1
6093,read_trains,6,1
6094,abr,6,1
6095,aar,6,1
6096,complete_total,6,1
6097,complete_this_row,6,1
6098,rim_bottom_x,6,1
6099,__r,6,1
6100,k2,6,2
6101,found_in_query_list,6,1
6102,found_num,6,1
6103,qe_list,6,1
6104,add_min_to_time,6,1
6105,added_in_a,6,1
6106,added_in_b,6,1
6107,trains_to_arrive_in_a_bis,6,1
6108,trains_to_arrive_in_b_bis,6,1
6109,d_query,6,1
6110,READY_A,6,1
6111,READY_B,6,1
6112,orders1,6,1
6113,queueno,6,2
6114,process_timetable,6,1
6115,check_need_train,6,1
6116,trip_2,6,1
6117,train_A,6,1
6118,train_B,6,1
6119,piso,6,1
6120,FF,6,1
6121,theSqrt,6,1
6122,winning_engine,6,1
6123,run_len,6,1
6124,readfrom,6,1
6125,et,6,1
6126,taround,6,1
6127,area_overlaid,6,1
6128,de,6,1
6129,tc_compute,6,1
6130,newBlockerId,6,1
6131,newOptimal,6,1
6132,switchCounter,6,1
6133,flySize,6,1
6134,racketRad,6,1
6135,normpath,6,1
6136,countDict,6,1
6137,currLine,6,1
6138,newp,6,1
6139,calcular,6,1
6140,calculate_trains,6,2
6141,departure_1,6,1
6142,departure_2,6,1
6143,atual,6,1
6144,master,6,1
6145,secondify,6,1
6146,aaONES,6,1
6147,aaTWOS,6,1
6148,bbONES,6,1
6149,bbTWOS,6,1
6150,string_diameter,6,1
6151,x_square,6,1
6152,x_mod,6,1
6153,sqrt_difference,6,1
6154,time_strs,6,1
6155,numChange,6,1
6156,printed,6,1
6157,switched,6,1
6158,calcd,6,1
6159,_i,6,2
6160,longestdist,6,1
6161,adepts,6,1
6162,bdepts,6,1
6163,aarriv,6,1
6164,barriv,6,1
6165,minustrains,6,1
6166,getminutes,6,1
6167,areaf,6,1
6168,rectarea,6,1
6169,gaparea,6,1
6170,areapart,6,1
6171,look4LastEngineFromPos,6,1
6172,lstlen,6,1
6173,cuenta,6,1
6174,date_string,6,1
6175,ahorrados,6,1
6176,primera_linea,6,1
6177,lista_salida_A,6,1
6178,lista_arribos_B,6,1
6179,lista_arribos_A,6,1
6180,lista_salida_B,6,1
6181,helper,6,1
6182,change_num,6,1
6183,max_val,6,1
6184,max_key,6,1
6185,inner_area,6,1
6186,outer_area,6,1
6187,num_train_a,6,1
6188,num_train_b,6,1
6189,turn_t,6,1
6190,routine,6,1
6191,Q_range,6,1
6192,unzip,6,1
6193,minimize_train,6,1
6194,time_in_minute,6,1
6195,render,6,1
6196,saviour,6,1
6197,input_trips,6,1
6198,trip_times,6,1
6199,solve_station,6,1
6200,beforeswitch,6,1
6201,make_schedule,6,1
6202,earliest,6,1
6203,new_in_transit,6,1
6204,dest_station,6,1
6205,trains_at_time,6,1
6206,find_ind_max,6,1
6207,Image,6,1
6208,segmentArea,6,1
6209,totalTrials,6,1
6210,getFurthestAway,6,1
6211,s_cnt,6,1
6212,calculate_metric,6,1
6213,future_queries,6,1
6214,future_query,6,1
6215,process_time,6,1
6216,maxim,6,1
6217,mainCalculation,6,1
6218,trainWaiting,6,1
6219,depart_A,6,1
6220,depart_B,6,1
6221,addhr,6,1
6222,turna,6,1
6223,loadTime,6,1
6224,read_times,6,1
6225,n_swith,6,1
6226,loop_time,6,1
6227,s_start,6,1
6228,s_arrive,6,1
6229,i_start,6,1
6230,i_arrive,6,1
6231,inA,6,1
6232,inB,6,1
6233,outA,6,1
6234,outB,6,1
6235,get_minswitchengineindex,6,1
6236,engine_i,6,1
6237,file_access,6,1
6238,Sl,6,1
6239,wayoff,6,1
6240,__file__,6,1
6241,earliest_arrival,6,1
6242,to_be_handled,6,1
6243,greatestI,6,1
6244,found_a_train,6,1
6245,emptyarea,6,1
6246,cx2,6,1
6247,lra,6,1
6248,lrb,6,1
6249,read_strs,6,1
6250,x02,6,1
6251,xi1,6,1
6252,rg,6,1
6253,ALL,6,1
6254,NoOfSwitch,6,1
6255,AD,6,1
6256,BD,6,1
6257,turnaround_minutes,6,1
6258,gt,6,2
6259,trainsHere,6,1
6260,drive_greedily_from,6,1
6261,hours2minutes,6,1
6262,sortTab,6,1
6263,er,6,1
6264,get_available,6,1
6265,t_ab,6,1
6266,t_ba,6,1
6267,replace_by,6,1
6268,l_from,6,1
6269,l_to,6,1
6270,fw2,6,1
6271,n_normal,6,1
6272,qs_co,6,1
6273,m_length,6,1
6274,r_outer,6,1
6275,n_pre,6,1
6276,t_ta,6,1
6277,trs_a_log,6,1
6278,trs_b_log,6,1
6279,nbSwitch,6,1
6280,nbQueries,6,1
6281,ifMatch,6,1
6282,reduceDepartTrainB,6,1
6283,reduceDepartTrainA,6,1
6284,count_joint,6,1
6285,joint_count,6,1
6286,from_a_num,6,1
6287,from_b_num,6,1
6288,arrival_a_list,6,1
6289,arrival_b_list,6,1
6290,start_a_list,6,1
6291,start_b_list,6,1
6292,maxid,6,1
6293,readyT,6,1
6294,alfa,6,2
6295,longest_id,6,1
6296,command,6,1
6297,distForThisEngine,6,1
6298,dateStringToInt,6,1
6299,sts,6,1
6300,getPlan,6,1
6301,tripLineSplit,6,1
6302,neededA,6,1
6303,neededB,6,1
6304,ablasts,6,1
6305,balasts,6,1
6306,ar2,6,2
6307,test_distance,6,1
6308,isTrainAvailable,6,1
6309,baseFilename,6,1
6310,ATrains_Created,6,1
6311,BTrains_Created,6,1
6312,get_set,6,1
6313,possible_engine,6,1
6314,new_switches,6,1
6315,odcinek_field_y,6,1
6316,field_y,6,1
6317,tominutes,6,1
6318,_E,6,1
6319,parse_times,6,1
6320,mymap,6,1
6321,sizea,6,1
6322,sizeb,6,1
6323,be,6,1
6324,sswap,6,1
6325,string_rad,6,1
6326,overlap_gap,6,1
6327,s_line_end,6,1
6328,sls,6,1
6329,qls,6,1
6330,get_all_squares,6,1
6331,areas,6,1
6332,newrow,6,1
6333,trip4me,6,1
6334,get_item,6,1
6335,eng_set,6,1
6336,que_set,6,1
6337,appeared,6,1
6338,lengths,6,1
6339,maiorItem,6,1
6340,_use_slots,6,1
6341,bases,6,1
6342,slot,6,1
6343,new_perspective,6,1
6344,sqz,6,1
6345,xz,6,1
6346,xw,6,1
6347,yz,6,1
6348,yw,6,1
6349,new_interpolate,6,1
6350,_intersect_point2,6,1
6351,_intersect_point3,6,1
6352,_intersect_point2_circle,6,1
6353,_intersect_line2_circle,6,1
6354,_connect_point2_circle,6,1
6355,_connect_circle_line2,6,1
6356,_connect_point3_sphere,6,1
6357,p13,6,1
6358,d1343,6,1
6359,_connect_line3_plane,6,1
6360,_connect_sphere_line3,6,1
6361,_connect_sphere_plane,6,1
6362,_get_point,6,1
6363,_intersect_point3_sphere,6,1
6364,_intersect_line3_sphere,6,1
6365,_intersect_line3_plane,6,1
6366,n1_m,6,1
6367,n2_m,6,1
6368,emap,6,1
6369,sw1,6,1
6370,do_real,6,1
6371,answer_1,6,1
6372,answer_2,6,1
6373,get_times,6,1
6374,deficit_at_a,6,1
6375,deficit_at_b,6,1
6376,timeCmp,6,1
6377,maxSE,6,1
6378,inId,6,1
6379,noQ,6,2
6380,parsetime,6,1
6381,copylist,6,1
6382,solution_last_station,6,1
6383,sk,6,1
6384,nSwith,6,1
6385,fF,6,1
6386,iX,6,1
6387,iY,6,1
6388,tbuscadores,6,1
6389,horaA,6,1
6390,horaB,6,1
6391,cantidad,6,1
6392,salidaA,6,1
6393,llegadaA,6,1
6394,salidaB,6,1
6395,llegadaB,6,1
6396,nOfQrs,6,1
6397,swt,6,1
6398,nTrs,6,1
6399,nTrsInB,6,1
6400,trInd,6,1
6401,arch,6,1
6402,best_ix,6,1
6403,a_deps,6,1
6404,a_arrs,6,1
6405,b_deps,6,1
6406,b_arrs,6,1
6407,calc_switch,6,1
6408,Q_d,6,1
6409,nextavail,6,1
6410,qu_c,6,1
6411,sws,6,1
6412,findBestChoice,6,1
6413,enginList,6,1
6414,curEngine,6,1
6415,generateTimingList,6,1
6416,timingString,6,1
6417,ABTripsS,6,1
6418,BATripsS,6,1
6419,cii,6,1
6420,current_row,6,1
6421,cost4NotSwitch,6,1
6422,line_schedule,6,1
6423,last_depart_time,6,1
6424,duration4mLastDepart,6,1
6425,travel_time,6,1
6426,resultA,6,1
6427,resultB,6,1
6428,menor,6,1
6429,oldmotor,6,1
6430,primeiras,6,1
6431,normal_time,6,1
6432,new_val,6,1
6433,trains_count,6,1
6434,out_trains,6,1
6435,trains_out,6,1
6436,skim,6,1
6437,n_eng,6,1
6438,m_hour,6,1
6439,train3,6,1
6440,kapcsolat,6,1
6441,vonatkeys,6,1
6442,i_vonat,6,1
6443,getMins,6,1
6444,getSortedItems,6,1
6445,getSortedArrivals,6,1
6446,getSortedDepartures,6,1
6447,computeNumTrains,6,1
6448,tripsString,6,1
6449,abTrips,6,1
6450,baTrips,6,1
6451,time_in_mins,6,1
6452,get_time_list,6,1
6453,list_queries,6,1
6454,time2sec,6,1
6455,TrainDepot,6,1
6456,provided,6,1
6457,arrivesTrain,6,1
6458,departsTrain,6,1
6459,trainsProvided,6,1
6460,ul,6,1
6461,tsa,6,1
6462,tsb,6,1
6463,output_line,6,1
6464,hm2m,6,1
6465,get_dateobjs,6,1
6466,dep_time_at_a,6,1
6467,dep_time_at_b,6,1
6468,nb_gaps,6,1
6469,area_the_fly_can_go_int,6,1
6470,area_racquet,6,1
6471,area_small_triangle,6,1
6472,area_secteur_angle,6,1
6473,area_triangle_isocele,6,1
6474,nb_corners_inside,6,1
6475,x_corners_l,6,1
6476,x_corner_bottom_left,6,1
6477,get_x_corner_bottom_left,6,1
6478,in_str,6,1
6479,nb_shift,6,1
6480,dec,6,1
6481,f_s,6,1
6482,R_s,6,1
6483,t_s,6,1
6484,r_s,6,1
6485,g_s,6,1
6486,what_str,6,1
6487,contains,6,2
6488,__author__,6,2
6489,current_max_position,6,1
6490,cont_array,6,1
6491,continuance_array,6,1
6492,available_engine_effectiveness,6,1
6493,make_trips_from_input,6,1
6494,n_ab_trips,6,1
6495,n_ba_trips,6,1
6496,input_time,6,1
6497,coord_range,6,1
6498,total_hole_area,6,1
6499,calc_num_trains_needed,6,1
6500,total_num_trips_data,6,1
6501,num_b_trips,6,1
6502,a_departure_times,6,1
6503,a_arrival_times,6,1
6504,b_departure_times,6,1
6505,b_arrival_times,6,1
6506,scnt,6,1
6507,staNew,6,1
6508,borrar,6,1
6509,createWorklist,6,1
6510,calculateRequiredNumber,6,1
6511,lastquery,6,1
6512,min_when_switching,6,1
6513,radius_2,6,1
6514,train_free,6,1
6515,next_station,6,1
6516,next_leg,6,1
6517,num_steps,6,1
6518,time_1,6,1
6519,time_2,6,1
6520,Evento,6,1
6521,bestEngines,6,1
6522,swname,6,1
6523,findLastUnusedEngine,6,1
6524,maketimelist,6,1
6525,last_event,6,1
6526,list_cmp1,6,1
6527,list_cmp2,6,1
6528,conv2min,6,1
6529,na_lt_dup,6,1
6530,nb_lt_dup,6,1
6531,choose_se,6,1
6532,CEntry2,6,1
6533,reschedule,6,1
6534,buildTree,6,2
6535,test_cases_n,6,1
6536,mark_duplicates,6,1
6537,incoming,6,1
6538,outgoing,6,1
6539,a_in,6,1
6540,b_in,6,1
6541,parse_detail,6,1
6542,trips_n,6,1
6543,parser_engines,6,1
6544,min_t,6,1
6545,parse_table,6,1
6546,GetBestSearchEngine,6,1
6547,chosenName,6,1
6548,searchQuery,6,1
6549,searchEngineIndex,6,1
6550,prepDicts,6,1
6551,tarr,6,1
6552,CountTrains,6,1
6553,depKey,6,1
6554,hasTrain,6,1
6555,travelCount,6,1
6556,trainACount,6,1
6557,trainBCount,6,1
6558,get_furthest_engine,6,1
6559,_queries,6,1
6560,last_query,6,1
6561,Amust,6,1
6562,Bmust,6,1
6563,resttime,6,1
6564,whats_next,6,1
6565,n_opt,6,1
6566,h2min,6,1
6567,QL,6,1
6568,HoleArea,6,1
6569,numberOfInputs,6,1
6570,rawInput,6,1
6571,trainFound,6,1
6572,ableTime,6,1
6573,exclude,6,1
6574,longestEngine,6,1
6575,_arr,6,1
6576,_ohour,6,1
6577,validDeparture,6,1
6578,dep_hour,6,1
6579,tb_list,6,1
6580,ta_list,6,1
6581,time_add,6,1
6582,engines_to_use,6,1
6583,Sset,6,1
6584,Qrys,6,1
6585,nsteps,6,1
6586,outerR,6,1
6587,xposmod,6,1
6588,ml,6,1
6589,do_calc,6,1
6590,start_rad,6,1
6591,end_rad,6,1
6592,sq_count,6,1
6593,hq,6,1
6594,non_none_min,6,1
6595,pss,6,1
6596,TestCaseSet,6,1
6597,CountTrain,6,1
6598,convex,6,1
6599,in1,6,1
6600,in2,6,1
6601,total_quadrant,6,1
6602,getNextEngine,6,1
6603,getMinutes,6,1
6604,getTimeTable,6,1
6605,must_start_at_A,6,1
6606,must_start_at_B,6,1
6607,_sort,6,1
6608,numsearch,6,1
6609,ret_word_dict,6,1
6610,server_l,6,1
6611,salA,6,1
6612,llegA,6,1
6613,salB,6,1
6614,llegB,6,1
6615,tarea,6,1
6616,crossY,6,1
6617,crossX,6,1
6618,Sarea,6,1
6619,switch_result,6,1
6620,cur_engine_set,6,1
6621,calculate_area,6,2
6622,Xhigh,6,1
6623,busy,6,1
6624,tfa,6,1
6625,tfb,6,1
6626,PATH_INPUT,6,1
6627,PATH_OUTPUT,6,1
6628,inpL,6,1
6629,trainsARequired,6,1
6630,trainsBRequired,6,1
6631,epos,6,1
6632,readtable,6,1
6633,EX,6,1
6634,maxStepEngine,6,1
6635,stepIndex,6,1
6636,maxSteps,6,1
6637,needA,6,1
6638,needB,6,1
6639,totalResultA,6,1
6640,totalResultB,6,1
6641,out_2,6,1
6642,out_3,6,1
6643,se_set,6,1
6644,intersection_set,6,1
6645,saving_univ_r,6,1
6646,memsol,6,1
6647,subsol,6,1
6648,get_id,6,1
6649,file_read,6,1
6650,nb_engine,6,1
6651,nb_query,6,1
6652,omit_colon,6,1
6653,needa,6,1
6654,needb,6,1
6655,max_worker,6,1
6656,ht,6,1
6657,tna,6,1
6658,tnb,6,1
6659,queue_length,6,1
6660,RET,6,1
6661,RETa,6,1
6662,RETb,6,1
6663,nquary,6,1
6664,m_s,6,1
6665,l_line,6,1
6666,stb,6,1
6667,aendmin,6,1
6668,bendmin,6,1
6669,myformat,6,1
6670,curr_eng,6,1
6671,closed_list,6,1
6672,a_req,6,1
6673,b_req,6,1
6674,pattern_lb,6,1
6675,pattern_lb_rb,6,1
6676,yy2,6,1
6677,racquet_area,6,1
6678,eh,6,2
6679,em,6,2
6680,serverswitch,6,1
6681,engine_to_use,6,1
6682,engines_names,6,1
6683,a_trains_num,6,1
6684,b_trains_num,6,1
6685,load_table,6,1
6686,case_done,6,1
6687,no_zeroes,6,1
6688,cbest,6,1
6689,triplines,6,1
6690,ctrip1,6,1
6691,ctrip2,6,1
6692,hourmin1,6,1
6693,hourmin2,6,1
6694,trainstart,6,1
6695,foundtrain,6,1
6696,amount_se,6,1
6697,amount_qu,6,1
6698,se_ignore,6,1
6699,qrys,6,1
6700,last_found,6,1
6701,ignore_list,6,1
6702,switch_order,6,1
6703,aStartMins,6,1
6704,bStartMins,6,1
6705,aEndMins,6,1
6706,bEndMins,6,1
6707,calc_train,6,1
6708,joins,6,1
6709,join_a,6,1
6710,join_b,6,1
6711,Bin,6,1
6712,Ain,6,1
6713,readnumber,6,2
6714,engines_used,6,1
6715,readTestCases,6,1
6716,engines_start,6,1
6717,queries_start,6,1
6718,queries_end,6,1
6719,processInputFile,6,1
6720,scount,6,1
6721,genCoord,6,1
6722,xgen,6,1
6723,ygen,6,1
6724,unsafe,6,1
6725,dictA,6,1
6726,dictB,6,1
6727,thelist,6,1
6728,ServerName,6,1
6729,nextEngine,6,1
6730,parse_time_to_mins,6,1
6731,transition_matrix,6,1
6732,inputall,6,1
6733,isum,6,1
6734,fsum,6,1
6735,semap,6,1
6736,area_chord,6,1
6737,bxp,6,1
6738,Radj,6,1
6739,parsescheduleline,6,1
6740,num_a_needed,6,1
6741,num_b_needed,6,1
6742,permit,6,1
6743,timeSort,6,1
6744,ttt,6,1
6745,Barr,6,1
6746,Aarr,6,1
6747,numsearches,6,1
6748,AddTime,6,1
6749,eachTime,6,1
6750,foundA,6,1
6751,foundB,6,1
6752,index_swp,6,1
6753,cont_line,6,1
6754,casi_final,6,1
6755,reste,6,1
6756,_cost,6,1
6757,go_on,6,1
6758,_reset_engines,6,1
6759,splits,6,1
6760,etime,6,1
6761,mindiff,6,1
6762,x_bottom,6,1
6763,a_departure,6,1
6764,a_arrival,6,1
6765,b_departure,6,1
6766,b_arrival,6,1
6767,quantity_of_switches,6,1
6768,Partition,6,2
6769,engine2Requests,6,1
6770,GetTrainsRequired,6,1
6771,next_engine_query,6,1
6772,totalA,6,1
6773,totalB,6,1
6774,SegArea,6,1
6775,HHMM2Mins,6,1
6776,SRC,6,1
6777,link,6,1
6778,choosen_one,6,1
6779,no_of_keywords,6,1
6780,lastEnginePos,6,1
6781,addTrain,6,1
6782,availableTrains,6,1
6783,totala,6,1
6784,totalb,6,1
6785,enginecount,6,1
6786,querycount,6,1
6787,minelems,6,1
6788,lado,6,1
6789,dataLength,6,1
6790,ugh,6,1
6791,bkey,6,1
6792,next_best_engine,6,1
6793,dep_x,6,1
6794,deparr_x,6,1
6795,dep_y,6,1
6796,deparr_y,6,1
6797,arrdep,6,1
6798,nas_count,6,1
6799,nbs_count,6,1
6800,newA,6,1
6801,newB,6,1
6802,searchers,6,1
6803,get_n,6,1
6804,time2int,6,1
6805,neededTrains,6,1
6806,A_departs,6,1
6807,getStarts,6,1
6808,B_departs,6,1
6809,solveStation,6,1
6810,cmp2,6,1
6811,nSearchEngines,6,2
6812,resets,6,1
6813,xStart,6,1
6814,xEnd,6,1
6815,yEnd,6,1
6816,xTopLeft,6,1
6817,xBottomRight,6,1
6818,yBottomRight,6,1
6819,reset_possible_engines,6,1
6820,Environment,6,1
6821,fromnodes,6,1
6822,ngaps,6,1
6823,sure,6,1
6824,ref,6,1
6825,Aring,6,1
6826,Astrips,6,1
6827,Agaps,6,1
6828,ntrains,6,1
6829,next_conflict,6,1
6830,indx,6,1
6831,hit_not_allowed,6,1
6832,h_score,6,1
6833,x_ind,6,1
6834,new_g,6,1
6835,SwitchTimes,6,1
6836,Trips,6,1
6837,minSwitchOps,6,1
6838,findswitches,6,1
6839,engine2id,6,1
6840,ssm,6,1
6841,addt,6,1
6842,read_text,6,1
6843,str_to_min,6,1
6844,try_to_turn,6,1
6845,nbChanges,6,1
6846,this_usefulness,6,1
6847,N_queries,6,1
6848,N_switches,6,1
6849,circle_integral,6,1
6850,N_squares,6,1
6851,atobd,6,1
6852,atoba,6,1
6853,btoad,6,1
6854,btoaa,6,1
6855,inv_A,6,1
6856,inv_B,6,1
6857,FROM_A,6,1
6858,TimeTableEntry,6,1
6859,departure_arrival,6,1
6860,departure_index,6,1
6861,case_index,6,1
6862,ReadInput,6,1
6863,__ls,6,1
6864,len_A,6,1
6865,len_B,6,1
6866,schedule_A,6,1
6867,schedule_B,6,1
6868,train_admin,6,1
6869,refill,6,1
6870,a_table,6,1
6871,b_table,6,1
6872,time_table_sort,6,1
6873,a_entry,6,1
6874,b_entry,6,1
6875,aReady,6,1
6876,bReady,6,1
6877,short,6,1
6878,len_all,6,1
6879,total_A,6,1
6880,total_B,6,1
6881,nbengine,6,1
6882,nbquery,6,1
6883,nbtrip,6,1
6884,seDict,6,1
6885,a_arr,6,1
6886,a_dept,6,1
6887,b_arr,6,1
6888,b_dept,6,1
6889,clock_to_number,6,1
6890,endOfDay,6,1
6891,to_remove,6,1
6892,x2y,6,1
6893,bhm,6,1
6894,ehm,6,1
6895,resultant_search_engines,6,1
6896,minPrevSwitches,6,1
6897,minNonNone,6,1
6898,blPt,6,1
6899,dflag,6,1
6900,which_to_use,6,1
6901,went_until,6,1
6902,this_set,6,1
6903,result2,6,1
6904,countTrains,6,1
6905,get_area_of_slice,6,1
6906,xlo,6,1
6907,xhi,6,1
6908,tw,6,1
6909,string_cc,6,1
6910,other_event,6,1
6911,unsafe_portion,6,1
6912,assert_near_equal,6,1
6913,analyze_events,6,1
6914,arr_dep,6,1
6915,n_trips_a_to_b,6,1
6916,n_trips_b_to_a,6,1
6917,trainInfo,6,1
6918,readDta,6,1
6919,_stock_bought,6,1
6920,_parse_table_time,6,1
6921,time_arr,6,1
6922,a_chord,6,1
6923,boxes,6,1
6924,ox,6,1
6925,oxdist,6,1
6926,oy,6,1
6927,oydist,6,1
6928,find_trips,6,1
6929,intSwitchCount,6,1
6930,intTurnTime,6,1
